"Sample_ID","biological_replicate","extraction_ID","extraction_replicate","run","collection_year","collection_month","collection_day","location1","longitude","latitude","sample_type","time_of_day","Anoplarchus","Clupea pallasii","Cymatogaster aggregata","Hypomesus pretiosus","Lumpenus sagitta","Oligocottus","Podothecus accipenserinus","Syngnathus leptorhynchus","Ammodytes personatus","Gasterosteus aculeatus","Microgadus proximus","Oncorhynchus nerka","Pholis laeta","Hexagrammos","Oncorhynchus keta","Salvelinus","Synchirus gilli","Artedius lateralis","Enophrys bison","Gadus macrocephalus","Lepidopsetta","Leptocottus armatus","Liparis greeni","Oncorhynchus kisutch","Citharichthys stigmaeus","Myoxocephalus","Hexagrammos decagrammus","Oncorhynchus gorbuscha","Oncorhynchus tshawytscha","Clinocottus acuticeps","Platichthys stellatus","Sebastes","Brachyistius frenatus","Hemilepidotus hemilepidotus","Leptoclinus maculatus","Phytichthys chirus","Bathymaster","Aptocyclus ventricosus","Eleginus gracilis","Gadus chalcogrammus","Hippoglossoides elassodon","Limanda aspera","Mallotus villosus","Hippoglossus stenolepis","Xiphister","NA","Artedius fenestralis","Trichodon trichodon","Ronquilus jordani","Apodichthys flavidus","Anarrhichthys ocellatus","Bathymaster caeruleofasciatus","Enophrys diceraus","Sebastolobus","Hemilepidotus jordani","Ophiodon elongatus","Aulorhynchus flavidus","Nautichthys oculofasciatus","Blepsias bilobus","Microstomus pacificus","Agonidae_1","Artedius harringtoni","Clinocottus globiceps","Scorpaenichthys marmoratus","Pleuronichthys coenosus","Liparis cyclopus","Clinocottus embryum","Stichaeus punctatus","Thaleichthys pacificus","Pleuronectidae_1","Rhinogobiops nicholsii","Citharichthys sordidus","Sardinops sagax","Anoplopoma fimbria","Oncorhynchus mykiss","Liparis mucosus","Atheresthes","Liparis florae","Agonopsis vulsa","Gymnocanthus galeatus","Zaprora silenus","Liparis pulchellus","Stenobrachius leucopsarus","Blepsias cirrhosus","Bothragonus swanii","Thunnus","Pleuronectes quadrituberculatus","Liparis fucensis"
"e00585-B","e00585","e00585",1,"B",2021,7,11,"67",-159.595,55.0911,"sample","14:54",0.00565881009240993,0,0,0,0,0,0,0,0,0,0,0,0,0.00236216384591424,0,5.1915688921192e-05,0,0.000155747066763576,0,0.986709583636175,0.00238812169037483,0,0.00038936766690894,0,0,0,0,0,0,0.000207662755684768,0,0,0,0,0,0.000622988267054304,0,0,0,0.000493199044751324,0,0,0,0,0.000856608867199668,0,0.000103831377842384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00586-B","e00586","e00586",1,"B",2021,7,11,"67",-159.595,55.0911,"sample","14:54",0.0148474298586934,0,0,0,0,0,0,0,0.00713359273670558,0,0,0,0.00153594101986484,0.00590483992081371,0,0,0,0,0,0.945183971602157,0.00897672196054338,0,0.00331080619837532,0,0,0,0,0,0,0,3.41320226636631e-05,0,0,0,0,0.00307188203972967,0,0,0,0,0,0,0,0,0.00904498600587071,0,0,0,0,0,0,0,0,0.000955696634582565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00587-B","e00587","e00587",1,"B",2021,7,11,"67",-159.595,55.0911,"sample","14:54",0.000337685727149932,0,0,0,0,0,0,0,0,0,0,0,0,0.00168842863574966,0,0,0.000787933363349842,0,0,0.991051328230527,0.00129446195407474,0,0.000168842863574966,0,0,0,0,0,5.62809545249887e-05,0,0,0,0,0,0,0.00129446195407474,0.000619090499774876,0,0,0,0,0,0,0,0.00253264295362449,0,0,0,0,0.000168842863574966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00588-B","e00588","e00588",1,"B",2021,7,12,"70",-159.863,55.1383,"sample","8:26",0.0458010377298059,0.232208058420345,0,0,0,0,0,0,0,0,0,0,0.0534879251809621,0.0158221766702966,0,0,0,0,0,0.576388444045865,0,0,0.000384344372557812,0,0,0,0,0,0,0,0,0.0183844724873487,0,0,0,0,0.000256229581705208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022484145794632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034783165716482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00589-B","e00589","e00589",1,"B",2021,7,12,"70",-159.863,55.1383,"sample","8:26",0.0264100679772184,0.111060077163329,0,0,0,0.00881866617674077,0,0,0,0,0,0,0.00822156898769061,0.045011941943781,0,0,0,0,0,0.713623002020944,0,0,0,0,0,0.0388113172882601,0.0238838875620062,0,0,0,0,0,0,0.00909424949476392,0,0,0,0,0,0.0150652213852655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00590-B","e00590","e00590",1,"B",2021,7,12,"70",-159.863,55.1383,"sample","8:26",0.0568603213844252,0.220610240062455,0,0,0,0,0,0,0,0,0,0,0.0566000910806063,0.00013011515190944,0,6.50575759547199e-05,0,0,0,0.360549085941058,0,0,0,0,0,0.131416303428534,0.0013011515190944,0,0.0672695335371804,0.0561446880489233,0,0,0,0,0,0,0.00019517272786416,0.0488582395419947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00591-B","e00591","e00591",1,"B",2021,7,12,"71",-159.867,55.1349,"sample","9:25",0.0221152595290751,0.1317809288409,0,0,0,0,0,0,0,0.000130089761935736,0,0.000260179523871471,0.0664758683491609,0.0644811586661463,0,0.00685139412861541,0,0,0,0.639044273882312,0,0,0.012141711114002,0,0,0,0.0286197476258618,0,0,0.0153505919084168,0,0,0,0,0,0,0.012445253891852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030354277785005,0,0,0,0,0,0,0
"e00592-B","e00592","e00592",1,"B",2021,7,12,"71",-159.867,55.1349,"sample","9:25",0.139470782800441,0.199283351708931,0,0,0,0.0246416758544653,0,0,0.0154355016538037,0,0,0,0.0329658213891951,0.0397464167585447,0,0,0,0,0,0.429162072767365,0,0.000110253583241455,0.0410694597574421,0,0,0.0179713340683572,0,0,0,0,0,0,0,0,0,0,0.0388092613009923,0,0,0,0,0.0213340683572216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00593-B","e00593","e00593",1,"B",2021,7,12,"71",-159.867,55.1349,"sample","9:25",9.68867071437799e-05,0.00167936959049218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322955690479266,0,0,0.000742798088102312,0,0,0,0,0,9.68867071437799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.996835034233303,0,0,0,0,0,0,0,0,0,9.68867071437799e-05,0,0,0.000129182276191707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00594-B","e00594","e00594",1,"B",2021,7,12,"72",-159.9,55.2289,"sample","14:03",0.0737397109585404,0.168000606911201,0,0.0843227250312939,0,0,0,0,0.0903159731441793,0,0,0,0.0690361491484277,0.223722641581004,0,0,0,0.0305352198156507,0,0,0,0,0.101354170617911,0,0,0,0.0888366270909988,0,0,0,0,0,0,0,0,0,0.000227591700489322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699085840003035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00595-B","e00595","e00595",1,"B",2021,7,12,"72",-159.9,55.2289,"sample","14:03",0.176745161797871,0.0956626632401531,0,0.200241254523522,0,0,0,0,0.0533906749881995,0,0,0,0.07001625845702,0.130801909057534,0,0,0,0,0,0.108407195678397,0,0,0.0809251586510725,0,0,0,0,0.0581108721875492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891592804321603,0,0,0.0248072586143599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00596-B","e00596","e00596",1,"B",2021,7,12,"72",-159.9,55.2289,"sample","14:03",0,0.299370482629984,0,0,0,0.00419678246677547,0,0,0.123571928188389,0,0,0,0.0522266262532059,0.0410352063418046,0,0,0,0,0,0.122114712054092,0,0,0.223944975518769,0,0,0,0.00880158545115411,0,0,0,0,0,0,0.00658661692702262,0,0,0,0,0.0160876661226393,0,0,0,0,0,0.0653415714618792,0,0.0367218465842854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00597-B","e00597","e00597",1,"B",2021,7,12,"74",-160.019,55.1037,"sample","20:57",0,0.839536138079827,0,0,0,0,0,0,0,0,0,0,0.045361380798274,0,0,0,0,0,0.052049622437972,0.0630528586839266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00598-B","e00598","e00598",1,"B",2021,7,12,"74",-160.019,55.1037,"sample","20:57",0,0.493741166969513,0,0,0,0,0,0,0,0.0232182515647083,0,0,0.0286694932364224,0,0,0,0,0,0,0.358166767615587,0,0,0,0,0,0,0,0.0352311730264486,0,0,0.0205935796486978,0.000908540278619019,0,0,0,0,0.000403795679386231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390672319806178,0
"e00599-B","e00599","e00599",1,"B",2021,7,12,"74",-160.019,55.1037,"sample","20:57",0.0512621359223301,0.629902912621359,0,0,0,0,0,0,0,0,0,0,0.0372815533980583,0,0,0,0,0,0,0.19495145631068,0,0,0,0,0,0,0,0.025631067961165,0,0,0,0,0,0,0,0,0.0609708737864078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00600-B","e00600","e00600",1,"B",2021,7,12,"73",-160.008,55.1016,"sample","20:13",0,0.872358652198744,0,0,0,0,0,0,0,0.0070435941366838,0,0,0.00690081857985913,0,0,0,0,0,0,0.0846183133447554,0,0,0,0,0,0,0,0,0,0,0,0.00928041119360365,0,0,0,0,0.0197982105463545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00601-B","e00601","e00601",1,"B",2021,7,12,"73",-160.008,55.1016,"sample","20:13",0.0170694509619897,0.265016424213984,0,0,0,0,0,0,0,0,0,0,0.0245190051618958,0.000293289535429376,0,0.0529680900985453,0,0,0,0.0651689347724073,0,0.125762552792116,0,0,0,0,0,0.0212341623650868,0,0,0,0.0605936180197091,0,0,0,0,0.22184420459878,0,0,0,0,0.0595964335992492,0,0.0232285312060066,0,0,0,0,0,0,0,0.0627053026748006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00602-B","e00602","e00602",1,"B",2021,7,12,"73",-160.008,55.1016,"sample","20:13",0,0.231922398589065,0,0,0,0,0,0,0,0,0,0,0.0770908753364894,0.0887867817692379,0,0.047294161329249,0,0,0,0.0478046969275039,0.00556947925368978,0.0323958043256289,0,0,0,0,0,0.000464123271140815,0,0,0.000139236981342244,0.0134595748630836,0,0,0,0,0.369256474519632,0,0,0,0,0.0857235681797085,9.2824654228163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00603-B","e00603","e00603",1,"B",2021,7,13,"75",-159.988,55.1126,"sample","8:33",0,0.0414824608519605,0,0,0,0.0052472833946205,0,0,0.060653637978763,0,0,0,0,0,0,0,0,0,0,0.284014378382845,0,0.0408213857786225,0,0,0,0,0,0.521960087592447,0,4.1317192083626e-05,0,0,0,0.00706523984630005,0,0,0.0189645911663843,0,0,0,0,0.0197083006238896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1317192083626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00604-B","e00604","e00604",1,"B",2021,7,13,"75",-159.988,55.1126,"sample","8:33",0,0.0264609676316946,0,0,0,0.00541912805741347,0,0,0,0.03002489869648,0,0,0,4.88209734902114e-05,0,0.0156227115168676,0,0.00849484938729678,0,0.0929063125518723,0,0.00961773177757165,0,0,0,0.0140604403651809,0,0.725479666064541,0,0,0,0,0,0,0,0,0.00878777522823805,0,0,0,0,0.0268515354196163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410096177317776,0,0,0,0,0,0.0321242005565591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00605-B","e00605","e00605",1,"B",2021,7,13,"75",-159.988,55.1126,"sample","8:33",0.00179029030785973,0.00452838136693931,0,0,0,0.00603784182258574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331660055463896,0,0.000631867167479903,0,0,0,0.000561659704426581,0,0.645452311580721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093375925860919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00606-B","e00606","e00606",1,"B",2021,7,13,"76",-159.999,55.1527,"sample","9:40",0.148745420228711,0,0,0,0,0,0,0,0.145386921283446,0,0,0,0.0799100699455979,8.32685688908627e-05,0,0,0,0.042661263461752,0,0.440046630398579,0,0.000333074275563451,0,0,0,0,0.0179027423115355,0.0906239591428889,0,0,0,0,0,0,0,0,0.0207061174641945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32685688908627e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01351726434995,0,0,0,0,0,0,0
"e00607-B","e00607","e00607",1,"B",2021,7,13,"76",-159.999,55.1527,"sample","9:40",0.13436744560838,0.0662771958098308,0,0,0,0.0123556271823798,0,0,0.139202256244964,0,0,0,0.0181641149610529,0.0187348912167607,0,0,0,0,0,0.303250067150148,0,0,0,0,0,0.0228310502283105,0.0411966156325544,0.137322052108515,0,0,0,0.000872951920494225,0,0,0,0,0,0,0,0,0,0.0178283642224013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087597367714209,0,0,0,0,0,0,0
"e00608-B","e00608","e00608",1,"B",2021,7,13,"76",-159.999,55.1527,"sample","9:40",0.0398462475262597,0.0149946719439793,0,0,0.0123306439336276,0.00985690363830111,0,0,0.118891764347694,0,0,0,0,0.0183056781854164,0,0,0,0,0,0.231884609529609,0,0,0,0,0,0,0.0304079768610139,0.43537829197747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80575430050236e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880651545136246,0,0,0,0,0,0,0
"e00609-B","e00609","e00609",1,"B",2021,7,13,"77",-159.994,55.1535,"sample","10:18",0.00368864087770737,0,0,0.00037832214130332,0,0.0123900501276837,0,0,0.0585926416343516,0,0,0,0.0388726000189161,0.0253002931996595,0,0,0,0,0.021706232857278,0.207604275040197,0,0.178520760427504,0.067294050884328,0,0,0,0,0.351508559538447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028374160597749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338598316466471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00610-B","e00610","e00610",1,"B",2021,7,13,"77",-159.994,55.1535,"sample","10:18",0.00342845618634668,0.0184195489227253,0,0,0,0.0101845316123828,0,0,0.00524352122617727,0,0,0,0.00998285771906827,0.000235286208866929,0,0,0,0,0,0.0479311619777486,0,0.113206278780545,0.00890726362139088,0,0,0,0,0.736681119962354,0,0.0118315350744513,0,0,0,0,0,0,0,0,0,0,0,0.0339484387079426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02032-B","e02032","e02032",1,"B",2021,7,13,"77",-159.994,55.1535,"sample","10:18",0.00628562504880144,0.0610213164675568,0,0,0,0.0184274225033185,0,0,0,0,0,0,0,0.000390411493714375,0,0,0,0,0,0.0205356445693761,0,0.153236511282892,0.071211056453502,0,0,0.0416959475286952,0,0.413055360349809,0,0.0327945654720075,0.000663699539314437,0.0356836105254939,0,0,0.100335753884594,0,0,0,0,0,0,0,0,0,3.90411493714375e-05,0,0,0,0,0.0446240337315531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02033-B","e02033","e02033",1,"B",2021,7,14,NA,NA,NA,"sample","8:39",0,0,0,0,0,0,0,0,0.0416195430897987,0,0,0.021657995928523,0,0.0795068988916535,0,0,0,5.65482922415743e-05,0,0.161728115810903,0,0,0.000226193168966297,0,0,0,0.0280479529518209,0.500848224383624,0,0,0.048744627912237,0.0622596697579733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275390183216467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257294729699163,0,0,0,0,0,0.00203573852069668,0
"e02034-B","e02034","e02034",1,"B",2021,7,14,NA,NA,NA,"sample","8:39",0,0,0,0,0,0,0,0,0.184719934102142,0,0,0,0,0.160317133443163,0,0.000411861614497529,0,0,0,0,0,0.0318677924217463,0,0.0343904448105437,0,0,0,0.355745469522241,0,0,0.112335255354201,0.0149299835255354,0,0,0,0,0,0,0,0.0620366556836903,0,0.0431425041186161,0,0,0.000102965403624382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02035-B","e02035","e02035",1,"B",2021,7,14,NA,NA,NA,"sample","8:39",0,0,0,0.0288575961919873,0,0,0,0,0.0543930979769933,0,0,0,0,0.122768742562475,0.0144783815946053,0,0,0,0,0,0,0.032130107100357,0,0,0,0,0,0.726249504165014,0,0,0,0,0,0.0201804839349464,0,0,0,0,0,0.000942086473621579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02036-B","e02036","e02036",1,"B",2021,7,14,"78",-160.337,55.3373,"sample","9:03",0,0,0,0,0,0.0218076203603426,0,0,0.0746775622723245,0,0,0.0292409175937777,0,0.0396770700009845,0,0,0,0.0184109481146008,0,0.117603623117062,0,0.110514915821601,0,0,0,0,0,0.424879393521709,0,0,0,0.0896426110071872,0,0.00078763414394014,0,0,0.000492271339962587,0,0,0,0,0.0722654327065078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02037-B","e02037","e02037",1,"B",2021,7,14,"78",-160.337,55.3373,"sample","9:03",0,0.0259131017536021,0,0.000111694404110354,0,0,0,0,0.216352060761756,0,0,0,0,0.112290107598943,0,0,0,0,0,0.0356305149112029,0,0.0975836777244127,0.0438586693473324,0,0,0,0.0175360214453256,0.292229792620723,0,0,0.00122863844521389,0,0,0.0189880486987602,0,0,0,0,0,0,0,0.104061953162813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342157191258051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02038-B","e02038","e02038",1,"B",2021,7,14,"78",-160.337,55.3373,"sample","9:03",0,0.100916362506795,0,0,0,0,0,0,0.0330822396520929,0,0,0,0,0.0926069736739924,0,0,0,0,0,0.028189795759882,0.0188320260930341,0.15011260386736,0.047876058088064,0,0,0,0.0172400403820766,0.404985633299682,0,0,0.00089306515492739,0,0,0,0,0,0,0,0,0,0,0.0805311796225829,0,0,0,0,0,0.0247340218995108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02039-B","e02039","e02039",1,"B",2021,7,14,"79",-161.703,55.1384,"sample","18:12",0.107503678273664,0,0,0,0,0,0,0,0,0,0,0,0.0715056400196175,0.516233447768514,0,0,0,0,0,0,0,0,0,0,0,0.0187346738597352,0.168072584600294,0.0505149583128985,0,0,0,0,0,0,0,0,0.0389406571848946,0,0,0,0,0,0,0,0,0,0.0284943599803825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02040-B","e02040","e02040",1,"B",2021,7,14,"79",-161.703,55.1384,"sample","18:12",0,0.000204290091930541,0,0,0,0,0,0,0.0359141981613892,0,0,0,0.100102145045965,0.521593462717058,0,0,0,0.061899897854954,0,0.0386516853932584,0,0.000367722165474974,0.0404494382022472,0,0,0,0,0,0,0,0.083758937691522,0.116935648621042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122574055158325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02041-B","e02041","e02041",1,"B",2021,7,14,"79",-161.703,55.1384,"sample","18:12",0.0552426168825944,0.0313832783455379,0,0,0,0,0,0,0,0,0,0,0.0756819827794319,0.292065663474692,0,0,0,0.00848957914219039,0.000201174861189346,0.0831656876156755,0.0478796169630643,0,0,0,0,0,0,0.25452643437676,0,0.021203830369357,0.00100587430594673,0.0343204313189024,0,0,0,0,0,0,0,0,0.0331938520962421,0,0,0,0,0,0.0398326225154905,0,0,0,0,0,0,0,0,0,0,0,0.0218073549529251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02042-B","e02042","e02042",1,"B",2021,7,14,"81",-161.729,55.1395,"sample","19:26",0,0,0,0,0,0,0,0,0.259390448016815,0,0,0,0.0683118601845004,0.170993733213966,0,0.000350317231715387,0,0,0,0,0.0496282744930131,0.000155696547429061,0,0.0372893231092601,0,0,0,0.168502588455101,3.89241368572652e-05,0,0.0524697364835935,0.0452298470281422,0,0,0,0,0.000700634463430773,0,0,0,0,0,0,0,0,0,0.146938616636176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02043-B","e02043","e02043",1,"B",2021,7,14,"81",-161.729,55.1395,"sample","19:26",0.00010681478316599,0,0,0,0,0,0,0,0.513672292245247,0,0,0,0.0134586626789148,0.137737662892544,0,0.0552232428968169,0,0,0,0.0021362956633198,0.0300149540696432,5.34073915829951e-05,0,0,0,0,0,0.105586413159581,0,0.0271843623157445,0.0355159154026917,0,0,0.021736808374279,0,0,0,0,0,0,0,0,0,0,0,0,0.0443281350138859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132450331125828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02044-B","e02044","e02044",1,"B",2021,7,14,"81",-161.729,55.1395,"sample","19:26",0.0123721419975933,0,0,0,0,0,0,0,0.239395306859206,0,0.0112063778580024,0,0.0473826714801444,0.0741576413959085,0,0.0206077015643803,0,0,3.76052948255114e-05,0.0376429001203369,0.0158318291215403,0,0.0088748495788207,0,0,0.0697578219013237,0,0.340177496991576,0,0,0.0629888688327317,0.00533995186522262,0,0,0,0,0,0,0,0,0,0.000112815884476534,0,0,0,0,0.0345216606498195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195923586040915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02045-B","e02045","e02045",1,"B",2021,7,15,"82",-161.7962,55.1281,"sample","9:07",0,0.0481112572824657,0,0,0,0,0,0,0,0,0,0,0.200761135124977,0,0,0,4.69836496899079e-05,0,0,0.0120278143206164,0,0,0,0,0,0.1429242623567,0,0.409838376245067,0,0,0,0,0,0.0733414771659462,0,0,0.000187934598759632,0,0,0,0,0.0529975568502161,0,0,0,0,0.0595752678068032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187934598759632,0,0,0,0,0,0,0
"e02046-B","e02046","e02046",1,"B",2021,7,15,"82",-161.7962,55.1281,"sample","9:07",0.000188338104565316,0.259567575711918,0,0,0,0,0,0,0.115451258098538,0,0,0,0.131987343679373,3.76676209130631e-05,0,0,0,0,0,0,0,0.102945607955402,0,0,0,0,0,0.389746873587464,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53352418261263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02047-B","e02047","e02047",1,"B",2021,7,15,"82",-161.7962,55.1281,"sample","9:07",0,0.232341930972068,0,0,0,0,0,0,0.16964910115595,0,0,0,0.176436710683286,0.0629396519807479,0,0.0477600888559793,0,0,0,0.127401373976716,0,0,0,0,0,0,0,4.11370274383973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183430005347814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e02048-B","e02048","e02048",1,"B",2021,7,15,"83",-162.111,55.1484,"sample","13:52",0,0.479621046892039,0,0,0,0,0,0,0,0,0,0,0,3.40785169029444e-05,0,0.0153694111232279,0,0,0,0.130111777535442,0,3.40785169029444e-05,3.40785169029444e-05,0,0,0.0623296074154853,0.0267516357688113,0.0595692475463468,0,0,0.0273991275899673,0,0,0,0.000238549618320611,0,0,0,0,0,0,0.174107142857143,0,0,0,0,0.0244002181025082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
